20180903,M,E,M,5,T,N,Y,Y,N,C
20180903,M,E,M,4,T,N,Y,N,W,C
20180903,M,E,M,2,T,N,Y,Y,W,C
20180903,M,E,M,5,T,N,Y,Y,N,C
20180903,M,E,M,3,T,N,N,N,N,C
20180903,M,E,F,5,T,N,N,N,N,C
20180903,M,E,F,3,T,N,N,N,N,C
20180903,M,E,M,2,T,N,Y,N,W,C
20180903,M,E,F,4,T,N,Y,Y,N,C
20180903,M,E,M,1,T,N,Y,Y,W,C
20180903,M,E,M,5,T,N,Y,Y,N,C
20180903,M,E,F,2,T,N,Y,Y,N,C
20180903,M,E,F,3,T,N,Y,Y,W,C
20180903,M,E,F,2,T,N,Y,Y,W,C
20180903,M,E,M,6,T,N,N,N,N,C
20180903,M,E,M,5,T,N,N,N,N,C
20180903,M,E,M,5,T,N,Y,Y,N,C
20180903,M,E,M,2,T,N,N,N,N,C
20180903,M,E,F,3,T,N,Y,Y,N,C
20180903,M,E,F,3,T,N,Y,Y,N,C
20180903,M,E,M,3,T,N,Y,Y,W,C
20180903,M,E,M,4,T,N,Y,Y,N,C
20180903,M,E,M,3,T,N,Y,Y,N,C
20180903,M,E,F,2,R,N,Y,Y,N,C
20180903,M,E,M,3,R,N,Y,Y,N,C
20180903,M,E,M,4,T,N,Y,Y,N,C
20180903,M,E,M,2,T,N,Y,Y,N,C
20180903,M,E,M,3,R,Y,N,N,N,C
20180903,M,E,M,3,D,N,Y,N,W,C
20180903,M,E,F,2,T,N,Y,Y,N,C
20180903,M,E,F,2,T,N,Y,Y,N,C
20180903,M,E,F,3,T,N,Y,Y,N,C
20180903,M,E,F,4,R,N,Y,Y,N,C
20180903,M,E,M,3,T,N,Y,Y,N,T
20180903,M,E,M,2,T,N,Y,Y,N,T
20180903,M,E,M,5,T,N,Y,Y,N,T
20180903,M,E,M,4,T,Y,N,N,N,T
20180903,M,E,M,4,T,N,Y,Y,N,T
20180903,M,E,M,3,T,N,Y,Y,L,T
20180903,M,E,F,4,T,N,Y,Y,N,T
20180903,M,E,M,4,T,N,Y,Y,N,T
20180903,M,E,M,3,T,N,Y,Y,L,T
20180903,M,E,M,3,T,N,Y,Y,W,T
20180903,M,E,M,3,T,N,Y,Y,N,T
20180903,M,E,M,4,D,Y,N,N,N,T
20180903,M,E,M,3,T,Y,N,N,N,T
20180903,M,E,F,4,T,N,N,N,N,T
20180903,M,E,M,3,T,N,Y,Y,W,T
20180903,M,E,F,4,T,N,Y,Y,N,T
20180903,M,E,M,4,T,Y,Y,N,W,T
20180903,M,E,M,4,T,N,Y,Y,N,T
20180903,M,E,F,4,T,N,Y,Y,N,T
20180903,M,E,F,3,T,N,N,N,N,T
20180903,M,E,M,4,T,N,Y,N,W,T
20180903,M,E,M,4,T,N,Y,Y,W,T
20180903,M,E,M,4,T,N,Y,Y,L,T
20180903,M,E,F,2,D,N,Y,Y,W,T
20180903,M,E,F,3,D,N,Y,Y,N,T
20180903,M,E,F,2,T,N,Y,Y,N,T
20180903,M,E,F,3,D,N,Y,Y,N,T
20180903,M,E,M,5,D,Y,N,N,N,T
20180903,M,E,M,4,T,N,N,N,N,T
20180903,M,E,M,3,R,N,Y,Y,N,T
20180903,M,E,M,3,R,N,Y,Y,N,T
20180903,M,E,F,2,D,N,Y,Y,N,T
20180903,M,E,M,2,R,N,Y,Y,W,T
20180903,M,E,F,3,D,N,Y,Y,N,T
20180903,M,E,M,2,D,N,Y,Y,N,T
20180903,M,E,M,4,D,N,N,N,N,T
20180903,M,E,F,5,R,N,Y,Y,N,T
20180903,M,E,F,3,D,N,N,N,N,T
20180903,M,E,M,3,D,Y,N,N,N,T
20180903,M,E,F,3,D,N,Y,Y,N,T
20180903,M,E,F,3,R,N,Y,Y,N,T
20180903,M,E,M,3,D,N,Y,Y,N,T
20180903,M,E,M,2,D,N,Y,Y,N,T
20180904,T,M,F,3,D,N,Y,Y,N,T
20180904,T,M,M,6,R,Y,N,N,N,T
20180904,T,M,M,5,R,N,N,N,N,T
20180904,T,M,F,3,D,N,Y,N,W,T
20180904,T,M,F,3,D,Y,Y,N,W,T
20180904,T,M,M,4,D,N,N,N,N,T
20180904,T,M,M,5,D,N,N,N,N,T
20180904,T,M,M,3,D,N,Y,Y,N,T
20180904,T,M,M,3,D,N,N,N,N,T
20180904,T,M,F,3,T,Y,Y,N,W,T
20180904,T,M,F,4,R,N,N,N,N,T
20180904,T,M,F,4,D,N,N,N,N,T
20180904,T,M,M,3,D,N,N,N,N,T
20180904,T,M,F,2,T,N,N,N,N,T
20180904,T,M,M,3,D,N,Y,Y,N,T
20180904,T,M,F,3,T,N,N,N,N,T
20180904,T,M,M,6,D,N,N,N,N,T
20180904,T,M,M,4,D,N,N,N,N,T
20180904,T,M,M,3,T,N,Y,Y,N,T
20180904,T,M,F,4,D,N,N,N,N,T
20180904,T,M,F,4,D,Y,N,N,N,T
20180904,T,M,F,3,D,N,N,N,N,T
20180904,T,M,M,3,D,N,Y,Y,N,T
20180904,T,M,F,2,R,N,N,N,M,T
20180904,T,M,F,4,D,N,Y,Y,L,T
20180904,T,E,F,2,T,N,Y,Y,N,C
20180904,T,E,M,4,T,N,Y,Y,N,C
20180904,T,E,M,6,T,N,N,N,N,C
20180904,T,E,M,4,T,N,Y,Y,N,C
20180904,T,E,F,2,T,N,Y,Y,N,C
20180904,T,E,F,3,T,N,Y,Y,N,C
20180904,T,E,M,5,T,N,N,N,N,C
20180904,T,E,F,3,T,N,Y,Y,N,C
20180904,T,E,M,4,T,N,Y,Y,N,C
20180904,T,E,F,3,T,N,Y,Y,N,C
20180904,T,E,M,3,T,N,N,N,N,C
20180904,T,E,M,5,T,N,Y,Y,N,C
20180904,T,E,F,2,T,N,Y,Y,N,C
20180904,T,E,M,4,T,Y,N,N,N,C
20180904,T,E,F,3,T,N,Y,Y,N,C
20180904,T,E,F,4,T,N,Y,Y,N,C
20180904,T,E,F,3,T,N,Y,Y,N,C
20180904,T,E,F,4,T,N,Y,Y,N,C
20180904,T,E,M,5,T,N,Y,Y,N,C
20180904,T,E,M,3,R,N,Y,Y,N,C
20180904,T,E,M,2,T,N,Y,Y,W,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,M,2,T,N,N,N,N,T
20180904,T,E,F,2,T,N,N,N,N,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,2,R,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,5,T,N,Y,Y,N,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,M,2,T,Y,Y,N,W,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,M,4,D,N,Y,Y,N,T
20180904,T,E,M,3,T,N,Y,N,W,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,5,R,N,N,N,N,T
20180904,T,E,F,3,R,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,1,D,N,Y,Y,W,T
20180904,T,E,F,4,D,N,Y,Y,N,T
20180904,T,E,M,4,D,N,Y,Y,W,T
20180904,T,E,M,5,D,N,Y,N,W,T
20180904,T,E,M,4,D,N,Y,Y,N,T
20180904,T,E,F,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,2,D,N,N,N,N,T
20180904,T,E,F,2,R,N,Y,Y,W,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,L,T
20180904,T,E,F,2,D,N,Y,Y,L,T
20180904,T,E,F,3,D,N,Y,Y,L,T
20180904,T,E,M,5,T,N,Y,Y,N,T
20180904,T,E,M,2,T,N,Y,Y,W,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,M,2,T,N,N,N,N,T
20180904,T,E,F,2,T,N,N,N,N,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,2,R,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,5,T,N,Y,Y,N,T
20180904,T,E,M,3,T,N,Y,Y,N,T
20180904,T,E,M,2,T,Y,Y,N,W,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,M,4,D,N,Y,Y,N,T
20180904,T,E,M,3,T,N,Y,N,W,T
20180904,T,E,M,4,D,N,N,N,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,5,R,N,N,N,N,T
20180904,T,E,F,3,R,N,Y,Y,N,T
20180904,T,E,F,4,T,N,Y,Y,N,T
20180904,T,E,M,1,D,N,Y,Y,W,T
20180904,T,E,F,4,D,N,Y,Y,N,T
20180904,T,E,M,4,D,N,Y,Y,W,T
20180904,T,E,M,5,D,N,Y,N,W,T
20180904,T,E,M,4,D,N,Y,Y,N,T
20180904,T,E,F,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,2,D,N,N,N,N,T
20180904,T,E,F,2,R,N,Y,Y,W,T
20180904,T,E,M,3,D,N,Y,Y,N,T
20180904,T,E,M,3,D,N,Y,Y,L,T
20180904,T,E,F,2,D,N,Y,Y,L,T
20180904,T,E,F,3,D,N,Y,Y,L,T
20180904,T,E,M,5,T,N,Y,Y,N,T
20180905,W,M,M,4,T,N,N,N,N,T
20180905,W,M,F,5,D,N,N,N,N,T
20180905,W,M,M,4,D,N,N,N,N,T
20180905,W,M,M,3,D,N,Y,Y,N,T
20180905,W,M,M,3,D,N,Y,N,L,T
20180905,W,M,F,3,D,N,Y,Y,W,T
20180905,W,M,M,3,T,N,N,N,N,T
20180905,W,M,M,4,D,N,Y,N,L,T
20180905,W,M,M,3,D,N,Y,N,W,T
20180905,W,M,M,5,D,N,N,N,N,T
20180905,W,M,M,2,T,N,Y,N,W,T
20180905,W,M,F,4,T,Y,N,N,N,T
20180905,W,M,F,4,D,N,N,N,N,T
20180905,W,M,M,4,D,N,N,N,N,T
20180905,W,M,M,4,T,N,Y,Y,W,T
20180905,W,M,M,3,R,N,Y,Y,N,T
20180905,W,M,M,2,R,N,Y,Y,W,T
20180905,W,M,F,3,D,N,Y,Y,N,T
20180905,W,M,F,4,D,N,N,N,N,T
20180905,W,M,M,3,T,N,N,N,N,T
20180905,W,M,M,5,T,N,N,N,N,T
20180905,W,M,M,5,T,N,N,N,N,T
20180905,W,M,M,3,T,N,Y,Y,N,T
20180905,W,M,M,3,T,N,Y,Y,L,T
20180905,W,M,M,3,R,N,N,N,N,T
20180906,H,E,F,4,T,N,Y,N,W,T
20180906,H,E,M,3,R,N,Y,Y,N,T
20180906,H,E,M,4,R,N,Y,Y,N,T
20180906,H,E,F,3,D,N,Y,Y,N,T
20180906,H,E,M,4,D,N,N,N,N,T
20180906,H,E,F,4,D,N,N,N,N,T
20180906,H,E,M,6,T,N,Y,N,W,T
20180906,H,E,M,2,T,N,Y,Y,W,T
20180906,H,E,M,3,D,N,Y,Y,N,T
20180906,H,E,F,2,R,N,Y,Y,N,T
20180906,H,E,F,2,T,N,N,N,N,T
20180906,H,E,M,4,D,Y,N,N,N,T
20180906,H,E,M,3,T,N,Y,Y,L,T
20180906,H,E,M,5,D,Y,N,N,N,T
20180906,H,E,F,4,D,Y,N,N,N,T
20180906,H,E,M,2,D,N,Y,Y,N,T
20180906,H,E,M,2,D,N,N,N,N,T
20180906,H,E,F,2,D,N,Y,Y,L,T
20180906,H,E,M,4,D,N,Y,Y,N,T
20180906,H,E,F,3,D,N,N,N,N,T
20180906,H,E,M,3,D,N,Y,Y,N,T
20180906,H,E,F,1,D,N,Y,Y,W,T
20180906,H,E,F,4,D,N,N,N,N,T
20180906,H,E,F,4,D,N,N,N,N,T
20180906,H,E,M,4,D,Y,N,N,N,T
20180906,H,E,M,3,D,N,Y,Y,W,T
20180906,H,E,F,1,R,N,N,N,N,T
20180906,H,E,M,4,D,N,N,N,N,T
20180906,H,E,M,5,T,N,N,N,N,T
20180906,H,E,M,3,R,N,Y,Y,L,T
20180906,H,E,F,3,T,N,Y,Y,N,T
20180906,H,E,M,6,T,N,Y,Y,N,T
20180906,H,E,M,3,D,N,N,N,N,T
20180906,H,E,M,4,T,N,Y,Y,L,T
20180906,H,E,M,2,T,N,Y,Y,W,T
20180907,F,M,F,2,R,N,Y,Y,N,T
20180907,F,M,F,4,D,N,N,N,N,T
20180907,F,M,M,4,D,N,Y,N,W,T
20180907,F,M,M,3,D,Y,N,N,N,T
20180907,F,M,M,3,T,N,N,N,N,T
20180907,F,M,M,3,D,N,Y,N,L,T
20180907,F,M,M,3,D,N,N,N,N,T
20180907,F,M,M,4,D,N,N,N,N,T
20180907,F,M,M,2,D,N,Y,Y,N,T
20180907,F,M,M,2,T,N,N,N,N,T
20180907,F,M,M,2,D,N,Y,Y,W,T
20180907,F,M,F,3,T,N,N,N,N,T
20180907,F,M,M,2,T,N,N,N,N,T
20180907,F,M,M,3,D,Y,Y,N,W,T
20180907,F,M,M,2,D,N,Y,Y,W,T
20180907,F,M,M,2,D,N,N,N,N,T
20180907,F,M,F,4,D,N,Y,Y,W,T
20180907,F,M,M,2,D,N,Y,Y,W,T
20180907,F,M,F,3,D,N,N,N,N,T
20180907,F,M,M,3,D,N,N,N,N,T
20180907,F,M,M,2,D,N,N,N,N,T
20180907,F,M,M,4,D,Y,N,N,N,T
20180907,F,M,M,4,T,N,N,N,N,T
20180907,F,M,M,4,T,N,N,N,N,T
20180907,F,M,M,3,T,Y,N,N,N,T
20180907,F,M,F,2,T,N,Y,Y,N,T
20180907,F,M,M,3,T,N,N,N,N,T
20180907,F,M,F,5,D,N,N,N,N,T
20180907,F,M,F,2,D,N,Y,Y,N,T
20180907,F,M,M,4,R,N,Y,Y,L,T
20180907,F,M,F,3,D,N,Y,Y,N,T
20180907,F,M,M,4,D,N,N,N,N,T
20180907,F,M,F,3,T,N,Y,N,W,T
20180907,F,M,F,3,R,N,Y,Y,N,T
20180907,F,M,M,4,D,N,N,N,N,T
20180907,F,M,M,3,T,Y,N,N,N,T
20180907,F,M,F,2,D,N,N,N,N,T
20180907,F,M,F,3,T,N,N,N,N,T
20180907,F,M,F,4,T,N,Y,N,W,T
20180907,F,M,M,3,T,N,N,N,N,T
20180907,F,M,M,4,T,N,Y,Y,N,T
20180907,F,M,M,4,T,N,N,N,N,T
20180907,F,M,M,2,T,N,Y,Y,N,T
20180907,F,M,M,3,T,N,Y,Y,N,T
20180907,F,M,F,2,T,N,Y,Y,N,T
20180907,F,M,F,4,T,Y,Y,N,W,T
20180907,F,M,F,4,T,N,N,N,N,T
20180907,F,M,F,3,T,N,N,N,N,T
20180907,F,M,M,2,T,N,Y,Y,N,C
20180907,F,M,M,3,T,N,N,N,N,C
20180907,F,M,M,4,T,Y,N,N,N,C
20180907,F,M,M,3,T,N,Y,Y,N,C
20180907,F,M,M,3,T,N,N,N,N,C
20180907,F,M,M,1,T,N,N,N,N,C
20180907,F,M,F,2,T,N,Y,Y,N,C
20180907,F,M,F,4,T,N,N,N,N,C
20180907,F,M,F,2,T,N,Y,Y,W,C
20180907,F,M,M,5,T,N,Y,Y,N,C
20180907,F,M,F,2,T,N,Y,Y,N,C
20180907,F,M,M,2,T,N,Y,Y,N,C
20180907,F,M,F,5,T,N,Y,Y,N,C
20180907,F,M,M,5,T,N,N,N,N,C
20180907,F,M,M,3,T,N,Y,Y,N,C
20180907,F,M,M,3,T,N,N,N,N,C
20180907,F,E,F,4,R,N,Y,Y,N,C
20180907,F,E,F,2,D,N,Y,Y,N,C
20180907,F,E,M,4,R,N,Y,Y,N,C
20180907,F,E,M,3,D,N,Y,Y,N,C
20180907,F,E,F,3,D,N,Y,Y,N,C
20180907,F,E,F,2,T,N,N,N,N,C
20180907,F,E,M,4,R,N,N,N,N,C
20180907,F,E,M,4,D,N,N,N,N,C
20180907,F,E,F,3,T,N,Y,Y,N,C
20180907,F,E,F,5,D,N,Y,Y,N,C
20180907,F,E,M,2,R,N,Y,Y,N,C
20180907,F,E,F,1,R,N,Y,Y,W,C
20180907,F,E,M,1,D,N,Y,Y,N,C
20180907,F,E,F,2,R,N,N,N,N,C
20180907,F,E,F,6,T,N,N,N,N,C
20180907,F,E,M,5,T,N,N,N,N,C
20180907,F,E,F,2,R,N,Y,Y,W,C
20180907,F,E,M,4,T,N,Y,Y,N,C
20180907,F,E,M,4,T,N,N,N,N,C
20180907,F,E,M,1,D,N,Y,Y,N,C
20180907,F,E,M,4,R,Y,N,N,N,C
20180907,F,E,M,2,D,N,N,N,N,C
20180907,F,E,F,2,D,N,N,N,N,C
20180907,F,E,M,3,T,N,Y,Y,N,C
20180907,F,E,F,3,D,N,N,N,N,C
20180907,F,E,F,3,D,N,Y,N,W,C
20180907,F,E,M,2,R,N,Y,Y,W,C
20180907,F,E,M,3,R,N,Y,Y,W,C
20180907,F,E,M,4,D,N,N,N,N,C
20180907,F,E,M,4,T,N,Y,Y,N,C
20180907,F,E,M,5,T,N,N,N,N,C
20180907,F,E,M,4,T,N,Y,Y,N,C
20180907,F,E,M,3,T,N,N,N,N,C
20180907,F,E,M,3,T,N,Y,Y,L,C
20180907,F,E,F,2,T,N,Y,Y,N,C
20180907,F,E,F,3,T,N,Y,Y,N,C
20180907,F,E,M,2,T,N,Y,Y,N,C
20180907,F,E,M,3,D,N,Y,N,W,C
20180907,F,E,F,2,T,N,Y,Y,N,C
20180907,F,E,M,2,T,N,Y,N,W,C
20180907,F,E,M,2,T,N,Y,Y,N,C
20180907,F,E,M,4,D,N,Y,Y,N,C
20180907,F,E,F,2,R,N,Y,Y,N,C
20180907,F,E,M,5,T,Y,N,N,N,T
20180907,F,E,M,3,T,N,Y,Y,N,T
20180907,F,E,M,3,T,N,Y,Y,N,T
20180907,F,E,M,3,T,N,Y,Y,N,T
20180907,F,E,M,3,R,N,Y,Y,N,T
20180907,F,E,M,2,T,N,Y,Y,N,T
20180907,F,E,F,4,T,N,Y,Y,N,T
20180907,F,E,M,5,T,Y,N,N,N,T
20180907,F,E,M,4,T,N,Y,Y,W,T
20180907,F,E,M,5,T,N,N,N,N,T
20180907,F,E,M,3,T,N,Y,Y,W,T
20180907,F,E,F,3,T,N,Y,Y,N,T
20180907,F,E,M,2,D,N,Y,Y,L,T
20180907,F,E,F,4,T,N,Y,Y,L,T
20180907,F,E,M,3,T,N,N,N,N,T
20180907,F,E,M,5,T,N,Y,Y,W,T
20180907,F,E,F,3,T,N,Y,Y,N,T
20180907,F,E,F,2,T,N,Y,Y,W,T
20180907,F,E,F,2,T,N,Y,Y,L,T
20180907,F,E,M,2,T,N,Y,Y,N,T
20180907,F,E,M,4,T,N,N,N,N,T
20180907,F,E,M,4,T,N,Y,Y,L,T
20180907,F,E,F,4,T,N,N,Y,Y,T
20180907,F,E,F,3,T,N,Y,Y,N,Y
20180907,F,E,M,3,T,N,Y,Y,N,T
20180907,F,E,F,2,T,N,Y,Y,N,T
20180907,F,E,M,3,T,N,Y,Y,N,T
20180907,F,E,F,2,T,N,Y,Y,W,T
20180907,F,E,M,3,R,N,Y,Y,N,T
20180907,F,E,M,4,D,N,N,N,N,T
20180907,F,E,M,3,R,N,Y,Y,N,T
20180907,F,E,F,2,D,N,Y,Y,N,T
20180907,F,E,M,3,D,N,Y,Y,L,T
20180907,F,E,F,3,D,N,Y,Y,N,T
20180907,F,E,M,3,R,N,Y,Y,N,T
20180907,F,E,F,4,D,N,Y,Y,N,T
20180907,F,E,M,3,D,N,N,N,N,T
20180907,F,E,M,2,R,N,Y,U,W,T
20180907,F,E,M,6,D,N,Y,Y,L,T
20180907,F,E,M,2,D,N,Y,Y,W,T
20180907,F,E,M,5,D,N,N,N,N,T
20180907,F,E,M,3,R,N,Y,Y,N,T
20180907,F,E,M,4,D,N,N,N,N,T
20180907,F,E,M,5,D,N,N,N,N,T
20180907,F,E,M,4,D,N,Y,Y,N,T
20180907,F,E,M,3,T,N,Y,Y,L,T
20180910,M,M,M,2,T,Y,Y,N,W,T
20180910,M,M,F,2,T,Y,N,N,N,T
20180910,M,M,M,2,T,N,Y,N,L,T
20180910,M,M,M,2,T,N,Y,Y,L,T
20180910,M,M,M,4,T,N,Y,Y,N,T
20180910,M,M,F,4,T,N,N,N,N,T
20180910,M,M,M,3,T,N,Y,N,W,T
20180910,M,M,M,3,T,N,Y,N,L,T
20180910,M,M,F,4,D,N,Y,Y,N,T
20180910,M,M,M,3,T,N,Y,Y,N,T
20180910,M,M,M,3,T,N,Y,Y,N,T
20180910,M,M,M,6,T,N,N,N,N,T
20180910,M,M,M,4,T,N,N,N,N,T
20180910,M,M,M,4,T,N,N,N,N,T
20180910,M,M,F,3,R,N,Y,Y,W,T
20180910,M,M,F,4,T,Y,N,N,N,C
20180910,M,M,M,2,T,N,N,N,N,C
20180910,M,M,M,3,T,N,N,N,N,C
20180910,M,M,M,3,T,N,Y,Y,W,C
20180910,M,M,F,4,T,N,Y,Y,N,C
20180910,M,M,F,3,T,N,Y,Y,N,C
20180910,M,M,F,4,R,N,Y,N,W,C
20180910,M,M,F,3,T,N,Y,Y,N,C
20180910,M,M,F,5,T,N,Y,Y,N,C
20180910,M,E,M,3,T,Y,Y,N,L,C
20180910,M,E,F,3,T,N,N,N,N,C
20180910,M,E,F,4,T,N,Y,Y,W,C
20180910,M,E,M,3,T,N,Y,Y,W,C
20180910,M,E,F,3,T,N,Y,Y,W,C
20180910,M,E,M,2,T,N,Y,Y,W,C
20180910,M,E,F,2,T,N,Y,Y,N,C
20180910,M,E,M,4,R,N,Y,Y,N,C
20180910,M,E,M,3,T,N,Y,Y,N,C
20180910,M,E,M,5,D,N,N,N,N,C
20180910,M,E,M,4,T,N,N,N,N,C
20180910,M,E,M,2,T,N,Y,N,L,C
20180910,M,E,M,1,T,Y,N,N,N,C
20180910,M,E,F,2,T,N,Y,Y,W,C
20180910,M,E,M,5,T,Y,N,N,N,C
20180910,M,E,M,5,T,N,Y,Y,N,C
20180910,M,E,M,2,T,N,Y,Y,N,T
20180910,M,E,M,4,T,N,Y,Y,L,T
20180910,M,E,F,2,T,Y,N,N,N,T
20180910,M,E,M,3,T,N,Y,Y,N,T
20180910,M,E,M,3,T,N,Y,Y,L,T
20180910,M,E,M,4,T,N,N,N,N,T
20180910,M,E,M,4,T,N,N,N,N,T
20180910,M,E,M,4,T,N,Y,Y,N,T
20180910,M,E,M,3,T,N,Y,Y,N,T
20180910,M,E,M,4,T,N,Y,Y,W,T
20180910,M,E,F,3,T,N,Y,Y,L,T
20180910,M,E,M,4,T,N,Y,Y,N,T
20180910,M,E,F,4,T,N,Y,Y,N,T
20180910,M,E,F,5,T,N,Y,Y,N,T
20180910,M,E,F,2,T,N,Y,Y,N,T
20180910,M,E,F,3,T,N,Y,Y,N,T
20180910,M,E,M,2,T,N,Y,Y,L,T
20180910,M,E,M,3,T,N,Y,Y,N,T
20180910,M,E,M,2,T,N,Y,Y,L,T
20180910,M,E,F,3,D,N,N,N,N,T
20180910,M,E,M,2,T,N,Y,Y,L,T
20180910,M,E,M,5,T,N,Y,Y,N,T
20180910,M,E,F,5,Y,N,Y,Y,N,T
20180910,M,E,M,3,T,N,Y,Y,N,T
20180910,M,E,M,5,T,N,Y,Y,N,T
20180910,M,E,M,3,R,N,Y,Y,L,T
20180910,M,E,M,4,T,N,Y,Y,L,T
20180910,M,E,M,4,R,M,Y,Y,W,T
20180910,M,E,M,4,D,N,Y,Y,N,T
20180910,M,E,F,4,D,N,Y,Y,N,T
20180910,M,E,M,5,D,Y,N,N,N,T
20180910,M,E,M,4,R,N,Y,Y,N,T
20180910,M,E,M,4,D,N,Y,Y,N,T
20180910,M,E,F,2,R,N,Y,Y,W,T
20180910,M,E,M,3,D,N,Y,Y,N,T
20180910,M,E,M,4,D,N,Y,Y,L,T
20180910,M,E,F,3,D,N,Y,Y,N,T
20180910,M,E,M,2,D,N,Y,Y,L,T
20180910,M,E,M,3,D,N,Y,Y,N,T
20180910,M,E,M,3,R,N,Y,Y,W,T
20180910,M,E,M,3,D,Y,N,N,N,T
20180911,T,M,M,3,D,Y,N,N,N,T
20180911,T,M,M,3,R,N,N,N,N,T
